,ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
142,456865537.0,0,62.0,0,13.0,49.297,255598.0,Yes,Mal,Bachelors,Manager,69,Private,11.22,Pickup,0,No,3,350.0,3.0,0,Highly Urban/ Urban,Bayern
143,6693936083.0,0,54.0,0,15.0,65.219,243254.0,Yes,Mal,z_High School,Clerical,71,Private,25.1,Minivan,4,No,3,309.0,11.0,0,Highly Urban/ Urban,Bayern
144,4235857251.0,0,49.0,0,15.0,111.346,523936.0,Yes,Mal,Masters,,66,Commercial,16.64,Van,0,No,6,3.732,16.0,1,Highly Urban/ Urban,Hessen
145,5504843989.0,0,51.0,0,15.0,54.725,547677.0,z_No,Fem,Bachelors,Professional,50,Private,12.36,unknown,2,No,2,353.0,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
146,6583281840.0,0,67.0,0,9.0,13.501,412230.0,z_No,Mal,<High School,Clerical,50,Private,7.5,Minivan,2,No,0,351.0,3.0,0,z_Highly Rural/ Rural,Bayern
147,8568784354.0,0,38.0,0,15.0,105.231,318154.0,Yes,Mal,Masters,,85,Commercial,36.12,Panel Truck,0,No,4,230.0,13.0,0,Highly Urban/ Urban,Thueringen
148,1863429013.0,0,52.0,2,,26.786,653965.0,Yes,Fem,z_High School,Clerical,113,Private,23.61,unknown,2,No,3,172.0,3.0,0,z_Highly Rural/ Rural,Thueringen
149,1911677790.0,0,31.0,1,,68.238,650453.0,Yes,Fem,Masters,Nurse,94,Private,20.21,Minivan,0,No,2,348.0,18.0,0,z_Highly Rural/ Rural,Bayern
150,3289872376.0,0,42.0,0,13.0,105.55,318318.0,z_No,Fem,Bachelors,Professional,85,Private,16.08,unknown,0,No,0,378.0,9.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
151,4928128502.0,0,67.0,0,9.0,90.908,11778.0,z_No,Fem,Bachelors,Professional,82,Private,18.16,unknown,0,No,4,243.0,11.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
152,954168132.0,0,23.0,1,15.0,112.387,604155.0,Yes,Fem,Masters,,80,Commercial,28.18,Van,2,No,7,252.0,6.0,0,Highly Urban/ Urban,Brandenburg
153,2747352265.0,1,30.0,3,15.0,30.391,567157.0,Yes,Fem,<High School,Clerical,57,Private,22.56,Minivan,2,No,3,341.0,,0,Highly Urban/ Urban,Hessen
154,1501609435.0,0,40.0,0,17.0,46.15,276131.0,Yes,Fem,Masters,,50,Commercial,19.8,Pickup,3,No,4,211.0,11.0,0,Highly Urban/ Urban,Bayern
155,3238090458.0,1,56.0,2,14.0,77.119,371007.0,z_No,Fem,Bachelors,Professional,97,Private,19.75,unknown,2,Yes,4,2.099,,1,Highly Urban/ Urban,Sachsen-Anhalt
156,2680272151.0,0,76.0,0,9.0,108.694,200226.0,z_No,Fem,PhD,Nurse,99,Private,18.47,unknown,2,No,2,334.0,17.0,0,Highly Urban/ Urban,Thueringen
157,3181136308.0,0,33.0,0,3.0,960.0,,z_No,Mal,<High School,Student,92,Commercial,5.7,Pickup,0,No,7,10.944,3.0,1,Highly Urban/ Urban,Bayern
158,2328456837.0,0,46.0,2,15.0,26.642,276783.0,z_No,Fem,z_High School,Clerical,83,Private,11.16,unknown,0,No,2,359.0,3.0,0,z_Highly Rural/ Rural,Berlin
159,1317025555.0,0,49.0,0,14.0,19.509,881706.0,Yes,Mal,Masters,Nurse,69,Private,12.8,Minivan,0,No,0,295.0,16.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
160,9082397399.0,0,69.0,0,17.0,,559421.0,Yes,Mal,z_High School,Clerical,56,Commercial,17.3,Van,2,No,2,319.0,9.0,0,Highly Urban/ Urban,Bayern
161,5680732604.0,0,68.0,0,12.0,51.126,240298.0,z_No,Mal,z_High School,Teacher,77,Commercial,11.62,Pickup,5,Yes,0,193.0,3.0,0,Highly Urban/ Urban,Rheinland-Pfalz
162,4041509621.0,0,65.0,0,11.0,74.832,563884.0,Yes,Fem,Masters,Nurse,88,Private,20.24,Sports Car,2,No,2,270.0,18.0,0,z_Highly Rural/ Rural,Bayern
163,5330229498.0,0,62.0,0,17.0,74.303,348824.0,Yes,Fem,z_High School,Manager,105,Private,20.01,Minivan,4,No,6,289.0,10.0,0,Highly Urban/ Urban,Bayern
164,7772123081.0,0,47.0,2,18.0,50.809,223782.0,z_No,Fem,Masters,Nurse,80,Private,13.13,unknown,5,No,8,6.429,22.0,1,Highly Urban/ Urban,Bayern
165,4894948756.0,1,46.0,1,19.0,12.614,329784.0,Yes,Fem,<High School,Student,73,Commercial,15.76,Pickup,4,Yes,6,5.316,3.0,1,Highly Urban/ Urban,Bayern
166,3593717615.0,0,42.0,3,17.0,48.744,338746.0,Yes,Fem,z_High School,Teacher,95,Commercial,14.53,Sports Car,4,No,11,309.0,3.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
167,3532216308.0,0,74.0,3,21.0,79.896,506564.0,Yes,Fem,Masters,Nurse,85,Private,20.35,unknown,2,No,2,5.448,17.0,1,Highly Urban/ Urban,Bayern
168,2254244044.0,0,56.0,0,3.0,560.0,312117.0,z_No,Mal,<High School,Student,78,Private,7.0,Pickup,0,No,0,279.0,3.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
169,9617114325.0,0,50.0,0,13.0,79.874,299723.0,z_No,Fem,Bachelors,Manager,81,Private,5.5,unknown,4,No,10,291.0,12.0,0,Highly Urban/ Urban,Berlin
170,557175195.0,0,52.0,0,9.0,78.085,269730.0,Yes,Fem,Bachelors,Clerical,94,Private,9.57,Sports Car,0,No,3,331.0,15.0,0,Highly Urban/ Urban,Sachsen
171,5427066854.0,0,60.0,0,,39.286,156566.0,Yes,Mal,Masters,Nurse,50,Private,10.23,Pickup,0,No,0,298.0,19.0,0,Highly Urban/ Urban,Thueringen
172,8632502921.0,0,47.0,0,17.0,26.795,180353.0,Yes,Mal,z_High School,Clerical,74,Private,8.49,Pickup,0,No,3,291.0,14.0,0,Highly Urban/ Urban,Bayern
173,5293719330.0,0,66.0,0,15.0,48.62,574769.0,Yes,Mal,Masters,Professional,76,Private,11.94,Pickup,2,No,12,292.0,20.0,0,Highly Urban/ Urban,Hessen
174,5285872942.0,0,45.0,0,13.0,124.503,365258.0,z_No,Fem,Masters,Manager,61,Private,24.93,Minivan,2,No,5,305.0,16.0,0,Highly Urban/ Urban,Bayern
175,2461876638.0,0,36.0,0,11.0,23.019,736380.0,Yes,Fem,<High School,Clerical,69,Commercial,21.99,Pickup,2,No,1,312.0,3.0,0,Highly Urban/ Urban,Hessen
176,10735600000.0,1,53.0,1,15.0,51.71,577122.0,z_No,Fem,Masters,Manager,71,Private,10.17,unknown,3,No,9,280.0,16.0,0,Highly Urban/ Urban,Bayern
177,4225520910.0,0,40.0,1,13.0,24.131,318006.0,z_No,Mal,z_High School,Clerical,80,Commercial,12.18,Pickup,2,No,0,235.0,9.0,0,Highly Urban/ Urban,Bayern
178,7216296954.0,0,49.0,0,3.0,960.0,668813.0,Yes,Fem,PhD,Home Maker,74,Private,18.11,unknown,2,No,3,294.0,3.0,0,Highly Urban/ Urban,Bayern
179,5973443067.0,0,63.0,0,15.0,36.191,285530.0,Yes,Mal,z_High School,Clerical,84,Private,6.04,Minivan,0,No,2,291.0,3.0,0,Highly Urban/ Urban,Bayern
180,5754729242.0,0,69.0,0,14.0,129.794,606567.0,z_No,Mal,PhD,Doctor,82,Private,21.2,Van,0,No,2,215.0,,0,Highly Urban/ Urban,Bayern
181,1264775501.0,0,58.0,0,15.0,,123669.0,z_No,Fem,<High School,Clerical,61,Private,11.65,unknown,3,No,6,295.0,9.0,0,Highly Urban/ Urban,Thueringen
182,5183684501.0,0,83.0,0,17.0,55.969,185793.0,Yes,Mal,Bachelors,Teacher,90,Commercial,27.89,Panel Truck,2,No,2,256.0,16.0,0,z_Highly Rural/ Rural,Thueringen
183,15986900000.0,1,50.0,2,15.0,35.82,565175.0,Yes,Fem,<High School,Teacher,75,Private,9.74,unknown,1,No,10,313.0,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
184,6925535509.0,0,51.0,4,18.0,49.027,191914.0,z_No,Fem,Bachelors,Clerical,66,Private,18.12,Minivan,0,No,2,310.0,10.0,0,Highly Urban/ Urban,Sachsen-Anhalt
185,3437543087.0,0,59.0,2,15.0,65.827,569860.0,Yes,Fem,Masters,Nurse,66,Private,12.49,unknown,0,No,2,254.0,12.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
186,2993538419.0,0,97.0,2,26.0,98.676,801574.0,Yes,Mal,Bachelors,Professional,59,Private,15.92,Minivan,2,No,2,256.0,12.0,0,Highly Urban/ Urban,Hessen
187,3504210461.0,0,52.0,0,13.0,40.173,506985.0,Yes,Mal,z_High School,Teacher,93,Commercial,8.46,Pickup,4,No,8,335.0,3.0,0,Highly Urban/ Urban,Bayern
188,8431594776.0,0,45.0,0,14.0,,,z_No,Mal,z_High School,Student,114,Private,14.13,Minivan,2,No,5,277.0,,0,z_Highly Rural/ Rural,Bayern
189,5884935979.0,0,47.0,0,14.0,50.74,200226.0,z_No,Fem,<High School,Clerical,97,Private,10.5,Sports Car,2,No,0,325.0,3.0,0,z_Highly Rural/ Rural,Bayern
190,1919643085.0,0,30.0,3,12.0,34.243,198547.0,Yes,Mal,Bachelors,Teacher,82,Commercial,7.69,Pickup,2,No,6,2.449,18.0,1,Highly Urban/ Urban,Thueringen
191,12123000000.0,0,40.0,0,14.0,61.805,571233.0,z_No,Fem,Bachelors,Manager,76,Private,24.26,Minivan,0,No,0,283.0,20.0,0,Highly Urban/ Urban,Bayern
192,8638874140.0,0,68.0,0,10.0,27.657,211420.0,Yes,Fem,<High School,Clerical,88,Private,15.08,unknown,2,Yes,10,382.0,3.0,0,Highly Urban/ Urban,Thueringen
193,3582906778.0,0,60.0,0,15.0,137.704,100113.0,z_No,Fem,PhD,Doctor,90,Private,13.16,Sports Car,0,No,0,6.337,19.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
194,6849527762.0,0,46.0,0,10.0,71.273,299841.0,Yes,Fem,Bachelors,Professional,100,Private,14.96,Minivan,5,No,5,265.0,6.0,0,Highly Urban/ Urban,Bayern
195,1197377599.0,0,57.0,3,18.0,24.733,588900.0,z_No,Fem,z_High School,Home Maker,54,Commercial,34.51,Van,0,No,0,333.0,3.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
196,2252114036.0,0,65.0,0,14.0,116.273,656951.0,z_No,Fem,Bachelors,Professional,73,Private,21.66,Sports Car,0,No,0,386.0,13.0,0,z_Highly Rural/ Rural,Bayern
197,2346074029.0,0,46.0,0,11.0,56.324,200226.0,z_No,Mal,z_High School,Clerical,62,Commercial,31.39,Panel Truck,0,No,5,347.0,3.0,0,z_Highly Rural/ Rural,Bayern
198,5165041120.0,0,38.0,0,17.0,29.053,142102.0,Yes,Fem,<High School,Clerical,82,Private,11.3,Sports Car,1,No,6,284.0,9.0,0,Highly Urban/ Urban,Thueringen
199,6949672023.0,0,78.0,0,3.0,960.0,132503.0,Yes,Fem,Bachelors,Home Maker,74,Private,27.89,unknown,2,No,2,198.0,11.0,0,Highly Urban/ Urban,Berlin
200,2199684668.0,1,55.0,1,3.0,560.0,376896.0,Yes,Fem,<High School,Student,79,Private,1.5,Sports Car,3,No,2,320.0,9.0,0,z_Highly Rural/ Rural,Bayern
201,6270710631.0,0,39.0,0,15.0,33.496,941180.0,z_No,Fem,z_High School,Clerical,57,Private,1.5,unknown,0,No,2,4.181,9.0,1,Highly Urban/ Urban,Bayern
202,7347876867.0,0,48.0,0,14.0,34.111,332077.0,Yes,Fem,Bachelors,Professional,76,Private,11.53,unknown,2,No,0,342.0,11.0,0,z_Highly Rural/ Rural,Rheinland-Pfalz
203,3581646247.0,1,41.0,3,3.0,960.0,111891.0,z_No,Mal,z_High School,Home Maker,81,Private,16.51,Minivan,3,Yes,2,3.006,3.0,1,Highly Urban/ Urban,Bayern
204,5586362813.0,0,73.0,0,17.0,25.535,223394.0,Yes,Fem,z_High School,Home Maker,118,Private,8.56,Sports Car,2,No,2,194.0,11.0,0,z_Highly Rural/ Rural,Thueringen
205,2121767136.0,0,52.0,2,19.0,33.506,324560.0,Yes,Mal,<High School,Clerical,94,Private,5.8,Minivan,0,No,1,261.0,7.0,0,Highly Urban/ Urban,Thueringen
206,1658791357.0,1,61.0,1,3.0,960.0,653679.0,z_No,Fem,Bachelors,Home Maker,66,Private,18.82,unknown,1,No,6,311.0,11.0,0,Highly Urban/ Urban,Thueringen
207,3331159014.0,0,72.0,0,19.0,164.118,443587.0,Yes,Mal,Masters,,89,Commercial,23.32,Panel Truck,2,No,3,294.0,21.0,0,Highly Urban/ Urban,Berlin
208,7659990282.0,0,80.0,0,13.0,58.772,256083.0,Yes,Fem,<High School,Teacher,82,Private,13.42,Sports Car,3,No,5,311.0,3.0,0,z_Highly Rural/ Rural,Bayern
209,1944541654.0,0,58.0,0,10.0,73.868,287757.0,z_No,Mal,Masters,Nurse,83,Private,18.72,Van,0,No,4,337.0,21.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
210,3034738308.0,0,73.0,0,15.0,23.541,515243.0,z_No,Fem,z_High School,Clerical,69,Private,17.88,Sports Car,3,No,5,3.974,3.0,1,Highly Urban/ Urban,Bayern
211,9916817790.0,0,53.0,0,18.0,85.305,794559.0,Yes,Fem,Bachelors,Manager,81,Private,9.93,unknown,0,No,3,7.035,7.0,1,Highly Urban/ Urban,Bayern
212,6143294695.0,0,54.0,0,15.0,25.55,596670.0,Yes,Mal,z_High School,Teacher,104,Commercial,10.35,Minivan,3,No,2,268.0,,0,Highly Urban/ Urban,Bayern
213,2931231929.0,0,72.0,0,18.0,108.368,738282.0,Yes,Fem,Bachelors,Manager,90,Commercial,27.02,Pickup,3,No,0,260.0,8.0,0,Highly Urban/ Urban,Brandenburg
214,9523703763.0,0,74.0,1,16.0,53.319,282686.0,Yes,Fem,Bachelors,Professional,86,Private,24.16,Minivan,0,No,2,285.0,15.0,0,z_Highly Rural/ Rural,Hessen
215,3423111776.0,0,59.0,0,18.0,77.403,310890.0,Yes,Fem,Masters,Nurse,52,Private,25.45,unknown,4,No,5,285.0,,0,Highly Urban/ Urban,Sachsen-Anhalt
216,6392068006.0,0,47.0,2,15.0,60.245,332536.0,Yes,Mal,z_High School,Teacher,87,Commercial,7.47,Pickup,2,No,2,264.0,3.0,0,z_Highly Rural/ Rural,Bayern
217,2487628610.0,0,32.0,0,15.0,91.207,846418.0,Yes,Fem,Masters,Nurse,83,Private,13.74,Minivan,1,No,2,377.0,17.0,0,z_Highly Rural/ Rural,Brandenburg
218,6381469372.0,0,42.0,0,13.0,44.134,373703.0,z_No,Mal,<High School,Teacher,93,Commercial,10.02,Pickup,2,No,2,4.611,3.0,1,Highly Urban/ Urban,Bayern
219,882777225.0,0,31.0,2,17.0,31.213,306228.0,z_No,Fem,z_High School,Clerical,86,Private,12.93,Sports Car,2,Yes,2,2.078,9.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
220,2842243590.0,0,43.0,0,7.0,147.627,775303.0,Yes,Mal,Masters,,96,Commercial,6.72,Pickup,0,No,4,351.0,12.0,0,Highly Urban/ Urban,Brandenburg
221,6254927661.0,0,44.0,2,3.0,560.0,130687.0,z_No,Fem,Masters,Home Maker,63,Private,32.09,Minivan,2,No,2,380.0,19.0,0,z_Highly Rural/ Rural,Bayern
222,5612990982.0,3,41.0,4,3.0,,282672.0,Yes,Fem,z_High School,Student,99,Private,1.5,unknown,0,No,7,7.036,12.0,1,Highly Urban/ Urban,Bayern
223,7440809176.0,0,54.0,1,13.0,85.589,744634.0,Yes,Fem,Bachelors,Manager,80,Private,15.06,unknown,1,No,0,164.0,12.0,0,Highly Urban/ Urban,Sachsen-Anhalt
224,4435044505.0,0,66.0,0,16.0,60.108,486323.0,Yes,Fem,z_High School,Professional,63,Private,12.31,unknown,1,No,2,381.0,3.0,0,Highly Urban/ Urban,Hessen
225,5819949206.0,1,53.0,2,20.0,112.628,417629.0,Yes,Fem,Masters,Nurse,91,Private,24.6,Van,4,Yes,4,5.104,12.0,1,Highly Urban/ Urban,Bayern
226,1811025102.0,0,51.0,0,13.0,82.859,833606.0,z_No,Mal,z_High School,Professional,70,Private,14.39,Minivan,2,No,2,297.0,3.0,0,Highly Urban/ Urban,Bayern
227,5458293839.0,0,52.0,0,13.0,98.66,111891.0,z_No,Fem,Bachelors,Home Maker,88,Private,26.25,Pickup,0,No,2,185.0,8.0,0,z_Highly Rural/ Rural,Sachsen-Anhalt
228,10102200000.0,0,36.0,3,,1.718,200226.0,Yes,Fem,z_High School,Student,55,Commercial,6.12,unknown,2,No,0,251.0,3.0,0,z_Highly Rural/ Rural,Bayern
229,9562730745.0,0,64.0,0,18.0,115.048,683641.0,Yes,Fem,z_High School,Manager,70,Private,22.92,Pickup,0,No,0,379.0,10.0,0,Highly Urban/ Urban,Bayern
230,812501744.0,0,64.0,0,16.0,81.581,756717.0,Yes,Fem,z_High School,Professional,72,Private,25.7,Van,0,No,2,294.0,3.0,0,Highly Urban/ Urban,Hessen
231,5941950538.0,0,65.0,1,15.0,94.888,686880.0,Yes,Fem,Masters,Nurse,89,Private,6.9,Sports Car,2,No,2,294.0,3.0,0,Highly Urban/ Urban,Berlin
232,6879072545.0,0,57.0,3,14.0,51.463,400357.0,z_No,Mal,Masters,,82,Commercial,42.55,Panel Truck,3,Yes,0,53.912,22.0,1,Highly Urban/ Urban,Thueringen
233,4029033177.0,0,59.0,0,15.0,,679794.0,z_No,Fem,Bachelors,Manager,100,Private,8.16,unknown,5,No,0,298.0,8.0,0,Highly Urban/ Urban,Brandenburg
234,4292500751.0,0,69.0,0,14.0,,233126.0,Yes,Fem,z_High School,Teacher,77,Commercial,13.16,Minivan,3,Yes,5,238.0,3.0,0,Highly Urban/ Urban,Hessen
235,2059079008.0,0,85.0,0,16.0,25.849,508591.0,Yes,Fem,<High School,Home Maker,76,Private,13.85,unknown,0,No,2,4.589,9.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
236,773670203.0,0,48.0,0,10.0,96.365,412230.0,z_No,Mal,Masters,,79,Commercial,24.22,Panel Truck,0,No,7,290.0,16.0,0,Highly Urban/ Urban,Bayern
237,2822060262.0,0,25.0,3,17.0,27.472,258565.0,Yes,Fem,<High School,Clerical,103,Private,14.03,unknown,2,No,0,4.556,7.0,1,z_Highly Rural/ Rural,Bayern
238,11720800000.0,0,43.0,3,16.0,31.515,205480.0,z_No,Fem,z_High School,Clerical,54,Private,7.8,unknown,2,Yes,2,3.141,10.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
239,8772885608.0,0,68.0,0,15.0,132.12,,z_No,Fem,PhD,Doctor,85,Private,14.87,unknown,0,No,4,19.829,16.0,1,Highly Urban/ Urban,Bayern
240,5670649290.0,0,64.0,1,18.0,90.972,367948.0,Yes,Mal,Masters,Professional,68,Commercial,6.4,Pickup,0,No,2,283.0,25.0,0,Highly Urban/ Urban,Bayern
241,1589568156.0,0,54.0,0,17.0,91.526,755113.0,z_No,Fem,Masters,Nurse,85,Private,23.26,Van,2,No,0,259.0,20.0,0,Highly Urban/ Urban,Bayern
242,82739084.0,0,51.0,2,15.0,63.407,651036.0,z_No,Mal,z_High School,Teacher,84,Commercial,12.24,Minivan,0,No,0,248.0,3.0,0,Highly Urban/ Urban,Bayern
243,290832768.0,0,61.0,0,8.0,110.061,702458.0,Yes,Fem,Masters,Manager,84,Private,12.07,unknown,0,No,0,267.0,19.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
244,1775867208.0,0,66.0,0,15.0,95.334,595759.0,z_No,Mal,z_High School,Manager,88,Commercial,21.07,Van,1,No,1,386.0,15.0,0,Highly Urban/ Urban,Bayern
245,2907020140.0,1,47.0,2,19.0,73.317,464785.0,Yes,Mal,Bachelors,Teacher,85,Commercial,23.19,Minivan,0,No,2,359.0,9.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
246,5575366881.0,0,45.0,0,15.0,81.678,35334.0,z_No,Fem,Bachelors,Professional,74,Private,26.48,Sports Car,5,No,7,332.0,10.0,0,Highly Urban/ Urban,Bayern
247,890691765.0,0,60.0,0,14.0,141.072,394953.0,z_No,Fem,PhD,,92,Commercial,28.38,Pickup,0,No,4,280.0,19.0,0,Highly Urban/ Urban,Brandenburg
248,3592570958.0,0,53.0,0,14.0,19.976,362160.0,z_No,Mal,z_High School,Professional,67,Commercial,10.95,Pickup,0,No,2,341.0,10.0,0,z_Highly Rural/ Rural,Brandenburg
249,8968462999.0,0,57.0,0,3.0,960.0,47112.0,z_No,Fem,z_High School,Home Maker,100,Private,19.81,Minivan,0,No,1,272.0,3.0,0,z_Highly Rural/ Rural,Bayern
250,11820900000.0,0,30.0,0,,20.869,330557.0,Yes,Fem,<High School,Clerical,59,Private,7.99,Sports Car,2,No,2,237.0,3.0,0,Highly Urban/ Urban,Hessen
251,763846436.0,0,49.0,0,,6.645,122663.0,Yes,Fem,Masters,Nurse,80,Private,7.08,unknown,1,No,11,282.0,19.0,0,Highly Urban/ Urban,Bayern
252,6984406666.0,1,73.0,1,15.0,119.942,306228.0,z_No,Fem,Masters,Manager,71,Commercial,24.13,Pickup,0,No,2,3.087,18.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
253,9218383753.0,0,60.0,0,16.0,90.471,242017.0,Yes,Mal,Masters,,50,Commercial,11.38,Pickup,3,No,2,266.0,17.0,0,Highly Urban/ Urban,Bayern
254,2138838971.0,0,51.0,0,18.0,108.335,715458.0,Yes,Fem,Bachelors,Professional,57,Private,19.84,unknown,2,No,4,300.0,,0,Highly Urban/ Urban,Bayern
255,6835097049.0,0,50.0,2,16.0,37.507,624436.0,Yes,Fem,z_High School,Clerical,77,Private,6.2,unknown,0,No,4,190.0,3.0,0,Highly Urban/ Urban,Bayern
256,3146207479.0,0,32.0,2,16.0,28.141,141336.0,z_No,Mal,<High School,Teacher,83,Commercial,12.25,Minivan,0,No,6,296.0,7.0,0,z_Highly Rural/ Rural,Bayern
257,17281800000.0,0,67.0,0,17.0,9.572,23556.0,Yes,Mal,<High School,Student,50,Private,7.2,Pickup,0,No,2,1.481,,1,Highly Urban/ Urban,Bayern
258,4330888970.0,0,28.0,1,14.0,87.147,653515.0,z_No,Mal,Bachelors,Professional,126,Private,13.42,Minivan,0,No,1,326.0,7.0,0,z_Highly Rural/ Rural,Berlin
259,3470237354.0,0,67.0,0,15.0,43.215,76557.0,z_No,Mal,z_High School,Teacher,106,Commercial,22.28,Minivan,0,No,1,210.0,14.0,0,Highly Urban/ Urban,Bayern
260,1730300212.0,0,60.0,0,16.0,38.606,,Yes,Fem,z_High School,Clerical,64,Private,16.02,unknown,4,No,2,327.0,12.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
261,1690457381.0,0,57.0,0,11.0,,385570.0,Yes,Fem,Bachelors,Teacher,86,Commercial,32.53,Minivan,0,No,6,314.0,11.0,0,Highly Urban/ Urban,Thueringen
262,3660616189.0,0,48.0,0,14.0,117.003,212004.0,z_No,Fem,Bachelors,Home Maker,85,Private,16.8,unknown,2,No,3,235.0,11.0,0,Highly Urban/ Urban,Bayern
263,10514100000.0,0,60.0,2,,90.439,687498.0,Yes,Mal,Bachelors,Manager,75,Private,14.95,Minivan,2,No,4,245.0,10.0,0,Highly Urban/ Urban,Bayern
264,3814634296.0,0,61.0,0,11.0,93.877,117780.0,z_No,Mal,Bachelors,Professional,102,Private,15.12,Minivan,3,No,0,336.0,6.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
265,2120091649.0,0,51.0,3,10.0,30.701,353340.0,z_No,Fem,<High School,Clerical,77,Private,8.07,unknown,4,No,2,241.0,9.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
266,3336010843.0,0,56.0,0,15.0,4.633,520829.0,Yes,Mal,z_High School,Student,50,Commercial,11.18,Pickup,0,No,2,365.0,3.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
267,9196630802.0,1,46.0,2,18.0,62.33,683124.0,z_No,Mal,Masters,Manager,51,Commercial,21.77,Van,5,Yes,4,4.927,14.0,1,Highly Urban/ Urban,Bayern
268,8444729035.0,0,42.0,0,16.0,33.519,248097.0,z_No,Fem,<High School,Teacher,91,Private,2.6,unknown,2,Yes,6,210.0,8.0,0,z_Highly Rural/ Rural,Berlin
269,16371100000.0,2,61.0,3,17.0,21.486,474117.0,z_No,Fem,<High School,Teacher,50,Private,8.26,unknown,0,No,2,255.0,3.0,0,Highly Urban/ Urban,Bayern
270,1518182874.0,0,65.0,0,14.0,45.742,678686.0,z_No,Fem,<High School,Clerical,128,Private,30.26,unknown,0,No,0,5.617,11.0,1,Highly Urban/ Urban,Hessen
271,4145304739.0,0,57.0,4,17.0,60.788,276783.0,z_No,Fem,Bachelors,Teacher,101,Commercial,10.88,unknown,0,No,2,380.0,15.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
272,3094770802.0,1,45.0,2,17.0,74.582,701337.0,Yes,Fem,Masters,Manager,96,Private,13.0,Sports Car,1,No,2,347.0,14.0,0,Highly Urban/ Urban,Bayern
273,3756444621.0,0,46.0,0,14.0,81.216,641510.0,Yes,Mal,Bachelors,Teacher,54,Commercial,14.86,Minivan,4,No,3,302.0,17.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
274,3106051671.0,0,64.0,0,17.0,7.054,229671.0,Yes,Mal,z_High School,Student,73,Commercial,22.77,Panel Truck,3,No,1,335.0,3.0,0,Highly Urban/ Urban,Bayern
275,3430585976.0,1,42.0,2,3.0,560.0,105077.0,Yes,Fem,Masters,Home Maker,72,Private,14.3,Minivan,3,No,1,315.0,13.0,0,Highly Urban/ Urban,Rheinland-Pfalz
276,4128789858.0,2,57.0,2,15.0,31.045,298975.0,Yes,Mal,<High School,Clerical,89,Commercial,7.2,Pickup,0,Yes,5,4.039,10.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
277,1901744565.0,0,54.0,0,14.0,81.201,147225.0,z_No,Fem,Masters,Nurse,62,Private,14.52,Pickup,2,No,9,293.0,13.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
278,550929791.0,1,54.0,2,18.0,47.1,192640.0,Yes,Mal,z_High School,Teacher,74,Commercial,10.51,Pickup,5,No,9,5.977,3.0,1,Highly Urban/ Urban,Bayern
279,7965939456.0,0,63.0,0,15.0,56.233,387014.0,Yes,Fem,Bachelors,Teacher,88,Commercial,27.4,Van,2,No,2,271.0,15.0,0,Highly Urban/ Urban,Bayern
280,6753239236.0,0,32.0,0,11.0,33.277,394563.0,z_No,Mal,z_High School,Clerical,113,Private,22.45,Minivan,3,No,10,4.673,3.0,1,Highly Urban/ Urban,Bayern
281,1156828824.0,0,57.0,0,12.0,59.722,106002.0,z_No,Mal,Masters,Nurse,58,Private,13.32,Minivan,3,No,0,307.0,10.0,0,Highly Urban/ Urban,Bayern
282,7434595289.0,0,70.0,0,18.0,77.859,276520.0,Yes,Mal,PhD,Doctor,79,Private,7.9,Sports Car,3,Yes,4,313.0,16.0,0,Highly Urban/ Urban,Bayern
283,3128306235.0,0,41.0,0,15.0,50.0,341562.0,z_No,Mal,z_High School,Teacher,64,Commercial,10.36,Pickup,2,No,6,321.0,6.0,0,z_Highly Rural/ Rural,Bayern
